# c-balanced sequence
# n=92
# c=2
# mode=weak
# latin=true
# guarantee=2-balanced
# rows=items, cols=days, entry=player
84,42,58,13,3,82,52,62,61,37,30,29,1,9,60,55,27,79,44,20,31,51,57,69,36,71,89,28,16,70,33,50,67,91,59,8,6,83,45,14,46,40,38,80,35,92,21,5,25,48,54,63,4,81,32,76,2,86,77,88,18,56,26,43,47,78,11,10,68,65,64,66,73,23,74,12,49,39,90,24,19,34,75,15,72,53,7,41,22,87,17,85
75,6,50,74,91,5,25,85,88,82,64,7,83,39,66,92,33,24,4,40,58,15,43,78,11,79,81,47,77,51,12,52,26,22,54,69,13,62,18,53,23,49,10,19,87,68,37,1,71,34,72,76,42,73,90,84,89,65,3,59,16,41,35,86,20,17,60,45,14,2,31,38,48,44,36,28,32,27,29,21,55,57,8,70,46,63,67,9,56,61,80,30
63,35,21,86,28,53,19,38,26,73,49,31,34,16,67,74,41,72,89,87,46,65,23,22,48,84,29,9,17,45,32,37,85,40,90,36,2,92,4,80,24,57,56,12,66,79,60,44,14,69,75,62,70,55,27,1,83,50,68,8,6,5,76,13,54,39,30,71,61,88,15,43,25,42,58,7,81,33,10,20,59,51,82,52,77,47,91,78,11,3,64,18
78,41,56,90,70,55,64,45,51,15,18,60,76,47,77,6,38,34,80,8,27,7,17,5,68,59,61,42,87,44,57,1,3,11,71,82,20,14,43,73,84,89,30,81,88,25,31,9,35,10,39,58,26,19,74,24,91,21,48,63,79,4,52,46,33,12,22,50,29,72,23,36,75,54,62,67,53,13,16,69,85,49,2,40,28,86,65,37,32,66,92,83
80,36,92,43,57,30,48,81,54,22,3,75,68,69,12,2,10,15,86,26,83,13,50,19,67,18,66,39,20,65,63,60,21,62,29,91,55,44,47,72,45,58,70,16,17,32,52,85,28,11,78,77,38,61,7,33,46,64,53,90,23,40,27,74,73,49,9,82,37,51,24,41,14,5,56,79,8,25,71,88,87,1,6,42,89,76,34,35,59,31,84,4
89,32,9,33,24,39,37,72,71,40,62,53,52,14,42,79,1,28,61,21,2,85,84,35,90,10,36,88,4,25,76,27,5,30,41,73,31,46,64,69,51,67,43,7,8,49,83,6,3,23,59,17,56,16,66,15,47,57,34,29,20,77,82,44,18,87,65,91,13,78,19,70,92,86,11,63,22,74,68,50,80,26,58,55,81,60,75,38,45,12,48,54
76,29,60,14,7,31,4,69,27,16,88,55,56,78,59,11,91,63,82,54,73,66,20,58,49,23,75,52,68,34,74,8,38,12,92,32,28,79,77,19,48,22,26,42,24,86,50,65,13,61,41,45,67,85,87,81,71,37,51,84,2,10,64,80,25,72,83,21,40,39,6,1,53,33,90,30,17,35,47,89,3,15,5,62,57,18,36,43,70,44,9,46
85,45,12,46,83,77,13,35,47,20,84,44,51,48,30,29,17,25,90,81,70,33,3,72,56,65,74,37,21,11,82,15,6,87,18,53,9,78,54,39,86,50,1,5,71,10,62,91,2,4,40,60,80,43,92,68,22,55,36,7,75,89,57,49,59,32,52,76,38,42,58,67,8,26,69,41,66,34,31,28,64,27,14,73,88,61,23,79,24,19,63,16
67,19,8,68,1,50,92,41,66,23,59,65,58,18,49,62,87,5,57,22,32,86,24,88,70,40,43,64,26,80,16,7,31,47,76,17,89,60,38,61,75,79,15,44,82,74,34,36,63,33,53,9,14,69,77,30,11,6,28,25,54,72,90,3,42,29,35,20,81,46,45,4,37,83,27,73,85,12,48,84,78,10,56,71,39,51,13,21,52,2,91,55
91,25,4,71,79,43,21,63,83,34,87,38,54,89,64,52,13,9,16,10,6,75,53,61,45,55,51,35,48,58,73,2,78,14,72,57,56,90,70,42,81,27,37,36,41,84,59,12,67,18,46,47,5,39,23,88,8,26,24,44,74,85,92,31,7,19,62,1,33,80,32,82,28,29,77,15,3,76,49,86,30,22,17,68,11,66,40,20,69,60,50,65
82,23,81,26,27,36,2,33,24,11,42,6,80,22,37,53,39,50,49,69,77,89,71,28,7,44,76,19,1,91,29,66,46,83,52,86,85,3,30,88,63,65,55,21,64,48,40,70,20,68,73,15,31,13,75,58,38,60,35,43,62,17,12,34,56,61,16,18,5,59,47,84,79,78,10,51,9,45,14,8,32,74,90,54,4,92,87,25,72,67,57,41
61,10,5,15,84,11,42,74,8,46,79,17,92,90,28,75,73,78,47,60,41,38,9,80,31,12,14,62,67,72,59,18,4,68,81,33,35,40,34,32,66,25,20,3,51,45,29,19,76,88,52,1,89,57,54,56,16,49,27,86,65,50,91,63,58,53,64,69,30,48,87,55,85,2,24,70,44,6,83,77,43,7,21,13,23,22,26,39,36,82,71,37
20,44,3,72,58,86,56,57,70,85,25,74,36,43,40,32,51,19,12,30,55,91,16,34,77,54,24,8,84,71,10,39,69,13,64,27,22,26,41,87,83,2,33,73,90,11,23,80,42,6,37,49,48,21,45,17,79,9,82,66,47,81,78,67,14,89,92,28,4,60,50,7,76,18,68,38,46,52,62,53,65,61,63,31,59,35,1,29,5,75,88,15
88,17,48,37,87,32,59,7,31,76,5,26,35,86,4,85,65,45,68,14,1,52,63,39,81,69,15,41,57,23,49,54,77,36,25,50,67,21,82,8,29,60,92,53,46,38,75,79,43,83,51,44,84,28,78,62,18,42,61,73,30,22,71,70,24,10,6,66,3,9,11,89,72,13,47,80,55,58,2,40,91,16,20,12,56,64,19,90,33,34,74,27
53,40,47,66,62,28,78,60,67,13,21,50,33,82,3,20,46,7,18,56,64,29,4,2,27,83,30,92,22,6,89,55,70,65,19,16,74,71,5,12,52,35,9,14,61,58,57,87,24,32,8,90,91,34,10,63,59,80,76,1,69,15,11,38,48,85,75,44,43,25,49,88,31,39,81,26,23,42,36,37,54,72,41,45,79,17,84,86,51,68,73,77
73,38,64,34,6,75,90,65,9,1,45,63,24,72,27,84,58,23,43,67,59,62,42,82,17,13,3,50,85,40,79,61,51,44,48,80,49,11,10,15,31,68,18,47,39,78,77,81,55,7,74,25,71,29,12,53,41,70,52,19,87,37,60,88,2,26,36,54,86,56,22,91,16,20,35,21,5,57,4,92,66,46,33,69,83,32,30,89,14,28,8,76
52,30,51,69,54,89,12,14,68,91,41,10,71,57,8,44,76,48,35,36,37,11,26,21,46,73,38,33,86,53,9,75,42,43,34,88,23,58,1,17,4,6,13,28,72,16,56,22,66,92,2,65,64,3,20,50,5,67,31,83,32,39,45,55,84,79,15,77,74,90,27,63,40,61,19,59,60,87,82,18,29,70,25,24,78,80,85,81,62,49,47,7
55,39,49,18,22,16,29,80,77,19,2,61,15,81,70,83,31,88,66,92,79,74,25,87,47,60,32,5,78,90,56,28,20,45,63,37,84,24,59,7,76,91,62,54,85,69,26,89,27,30,82,86,36,35,72,40,4,14,46,33,13,21,68,8,41,23,51,57,17,73,12,52,65,34,64,71,75,43,1,67,11,50,9,38,44,3,48,58,10,42,53,6
